LCLid,stdorToU,DateTime,KWh,Acorn,Acorn_grouped
MAC000021,Std,2011-12-20 15:00:00.0000000,0.7315,ACORN-E,Affluent
MAC000021,Std,2011-12-20 16:00:00.0000000,0.5305,ACORN-E,Affluent
MAC000021,Std,2011-12-20 17:00:00.0000000,0.9165,ACORN-E,Affluent
MAC000021,Std,2011-12-20 18:00:00.0000000,1.2345,ACORN-E,Affluent
MAC000021,Std,2011-12-20 19:00:00.0000000,1.1604999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-20 20:00:00.0000000,0.927,ACORN-E,Affluent
MAC000021,Std,2011-12-20 21:00:00.0000000,0.92,ACORN-E,Affluent
MAC000021,Std,2011-12-20 22:00:00.0000000,0.7530000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-20 23:00:00.0000000,0.5805,ACORN-E,Affluent
MAC000021,Std,2011-12-21 00:00:00.0000000,0.4225,ACORN-E,Affluent
MAC000021,Std,2011-12-21 01:00:00.0000000,0.4215,ACORN-E,Affluent
MAC000021,Std,2011-12-21 02:00:00.0000000,0.394,ACORN-E,Affluent
MAC000021,Std,2011-12-21 03:00:00.0000000,0.3795,ACORN-E,Affluent
MAC000021,Std,2011-12-21 04:00:00.0000000,0.394,ACORN-E,Affluent
MAC000021,Std,2011-12-21 05:00:00.0000000,0.424,ACORN-E,Affluent
MAC000021,Std,2011-12-21 06:00:00.0000000,0.4255,ACORN-E,Affluent
MAC000021,Std,2011-12-21 07:00:00.0000000,0.687,ACORN-E,Affluent
MAC000021,Std,2011-12-21 08:00:00.0000000,0.7755000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-21 09:00:00.0000000,0.47250000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-21 10:00:00.0000000,0.85,ACORN-E,Affluent
MAC000021,Std,2011-12-21 11:00:00.0000000,0.873,ACORN-E,Affluent
MAC000021,Std,2011-12-21 12:00:00.0000000,0.7729999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-21 13:00:00.0000000,0.6975,ACORN-E,Affluent
MAC000021,Std,2011-12-21 14:00:00.0000000,0.9325,ACORN-E,Affluent
MAC000021,Std,2011-12-21 15:00:00.0000000,0.9504999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-21 16:00:00.0000000,0.8860000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-21 17:00:00.0000000,0.952,ACORN-E,Affluent
MAC000021,Std,2011-12-21 18:00:00.0000000,0.7415,ACORN-E,Affluent
MAC000021,Std,2011-12-21 19:00:00.0000000,0.7989999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-21 20:00:00.0000000,0.976,ACORN-E,Affluent
MAC000021,Std,2011-12-21 21:00:00.0000000,1.113,ACORN-E,Affluent
MAC000021,Std,2011-12-21 22:00:00.0000000,0.891,ACORN-E,Affluent
MAC000021,Std,2011-12-21 23:00:00.0000000,0.864,ACORN-E,Affluent
MAC000021,Std,2011-12-22 00:00:00.0000000,0.534,ACORN-E,Affluent
MAC000021,Std,2011-12-22 01:00:00.0000000,0.3955,ACORN-E,Affluent
MAC000021,Std,2011-12-22 02:00:00.0000000,0.39049999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-22 03:00:00.0000000,0.3745,ACORN-E,Affluent
MAC000021,Std,2011-12-22 04:00:00.0000000,0.393,ACORN-E,Affluent
MAC000021,Std,2011-12-22 05:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2011-12-22 06:00:00.0000000,0.4435,ACORN-E,Affluent
MAC000021,Std,2011-12-22 07:00:00.0000000,0.443,ACORN-E,Affluent
MAC000021,Std,2011-12-22 08:00:00.0000000,0.79,ACORN-E,Affluent
MAC000021,Std,2011-12-22 09:00:00.0000000,0.8160000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-22 10:00:00.0000000,0.4325,ACORN-E,Affluent
MAC000021,Std,2011-12-22 11:00:00.0000000,0.485,ACORN-E,Affluent
MAC000021,Std,2011-12-22 12:00:00.0000000,0.501,ACORN-E,Affluent
MAC000021,Std,2011-12-22 13:00:00.0000000,0.40800000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-22 14:00:00.0000000,0.40049999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-22 15:00:00.0000000,0.47450000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-22 16:00:00.0000000,0.5105,ACORN-E,Affluent
MAC000021,Std,2011-12-22 17:00:00.0000000,0.4605,ACORN-E,Affluent
MAC000021,Std,2011-12-22 18:00:00.0000000,0.518,ACORN-E,Affluent
MAC000021,Std,2011-12-22 19:00:00.0000000,0.9585,ACORN-E,Affluent
MAC000021,Std,2011-12-22 20:00:00.0000000,0.612,ACORN-E,Affluent
MAC000021,Std,2011-12-22 21:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-22 22:00:00.0000000,0.5569999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-22 23:00:00.0000000,0.9269999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-23 00:00:00.0000000,0.8815,ACORN-E,Affluent
MAC000021,Std,2011-12-23 01:00:00.0000000,0.5085,ACORN-E,Affluent
MAC000021,Std,2011-12-23 02:00:00.0000000,0.36350000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-23 03:00:00.0000000,0.367,ACORN-E,Affluent
MAC000021,Std,2011-12-23 04:00:00.0000000,0.391,ACORN-E,Affluent
MAC000021,Std,2011-12-23 05:00:00.0000000,0.41600000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-23 06:00:00.0000000,0.40800000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-23 07:00:00.0000000,0.6855,ACORN-E,Affluent
MAC000021,Std,2011-12-23 08:00:00.0000000,1.0895000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-23 09:00:00.0000000,0.517,ACORN-E,Affluent
MAC000021,Std,2011-12-23 10:00:00.0000000,0.9055,ACORN-E,Affluent
MAC000021,Std,2011-12-23 11:00:00.0000000,0.743,ACORN-E,Affluent
MAC000021,Std,2011-12-23 12:00:00.0000000,0.7889999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-23 13:00:00.0000000,0.49249999999999994,ACORN-E,Affluent
MAC000021,Std,2011-12-23 14:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2011-12-23 15:00:00.0000000,0.3735,ACORN-E,Affluent
MAC000021,Std,2011-12-23 16:00:00.0000000,0.3405,ACORN-E,Affluent
MAC000021,Std,2011-12-23 17:00:00.0000000,0.369,ACORN-E,Affluent
MAC000021,Std,2011-12-23 18:00:00.0000000,0.3335,ACORN-E,Affluent
MAC000021,Std,2011-12-23 19:00:00.0000000,0.3795,ACORN-E,Affluent
MAC000021,Std,2011-12-23 20:00:00.0000000,0.401,ACORN-E,Affluent
MAC000021,Std,2011-12-23 21:00:00.0000000,0.404,ACORN-E,Affluent
MAC000021,Std,2011-12-23 22:00:00.0000000,0.3410000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-23 23:00:00.0000000,0.368,ACORN-E,Affluent
MAC000021,Std,2011-12-24 00:00:00.0000000,0.391,ACORN-E,Affluent
MAC000021,Std,2011-12-24 01:00:00.0000000,0.37150000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-24 02:00:00.0000000,0.367,ACORN-E,Affluent
MAC000021,Std,2011-12-24 03:00:00.0000000,0.388,ACORN-E,Affluent
MAC000021,Std,2011-12-24 04:00:00.0000000,0.366,ACORN-E,Affluent
MAC000021,Std,2011-12-24 05:00:00.0000000,0.34550000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-24 06:00:00.0000000,0.449,ACORN-E,Affluent
MAC000021,Std,2011-12-24 07:00:00.0000000,0.46199999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-24 08:00:00.0000000,0.41000000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-24 09:00:00.0000000,0.418,ACORN-E,Affluent
MAC000021,Std,2011-12-24 10:00:00.0000000,0.33499999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-24 11:00:00.0000000,0.38149999999999995,ACORN-E,Affluent
MAC000021,Std,2011-12-24 12:00:00.0000000,0.37,ACORN-E,Affluent
MAC000021,Std,2011-12-24 13:00:00.0000000,0.38449999999999995,ACORN-E,Affluent
MAC000021,Std,2011-12-24 14:00:00.0000000,0.385,ACORN-E,Affluent
MAC000021,Std,2011-12-24 15:00:00.0000000,0.3355,ACORN-E,Affluent
MAC000021,Std,2011-12-24 16:00:00.0000000,0.35550000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-24 17:00:00.0000000,0.4205,ACORN-E,Affluent
MAC000021,Std,2011-12-24 18:00:00.0000000,0.428,ACORN-E,Affluent
MAC000021,Std,2011-12-24 19:00:00.0000000,0.446,ACORN-E,Affluent
MAC000021,Std,2011-12-24 20:00:00.0000000,0.4355,ACORN-E,Affluent
MAC000021,Std,2011-12-24 21:00:00.0000000,0.4135,ACORN-E,Affluent
MAC000021,Std,2011-12-24 22:00:00.0000000,0.4085,ACORN-E,Affluent
MAC000021,Std,2011-12-24 23:00:00.0000000,0.41300000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-25 00:00:00.0000000,0.39449999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-25 01:00:00.0000000,0.35650000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-25 02:00:00.0000000,0.39049999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-25 03:00:00.0000000,0.351,ACORN-E,Affluent
MAC000021,Std,2011-12-25 04:00:00.0000000,0.33599999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-25 05:00:00.0000000,0.3855,ACORN-E,Affluent
MAC000021,Std,2011-12-25 06:00:00.0000000,0.4195,ACORN-E,Affluent
MAC000021,Std,2011-12-25 07:00:00.0000000,0.4235,ACORN-E,Affluent
MAC000021,Std,2011-12-25 08:00:00.0000000,0.4105,ACORN-E,Affluent
MAC000021,Std,2011-12-25 09:00:00.0000000,0.40249999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-25 10:00:00.0000000,0.3345,ACORN-E,Affluent
MAC000021,Std,2011-12-25 11:00:00.0000000,0.3725,ACORN-E,Affluent
MAC000021,Std,2011-12-25 12:00:00.0000000,0.372,ACORN-E,Affluent
MAC000021,Std,2011-12-25 13:00:00.0000000,0.3785,ACORN-E,Affluent
MAC000021,Std,2011-12-25 14:00:00.0000000,0.31999999999999995,ACORN-E,Affluent
MAC000021,Std,2011-12-25 15:00:00.0000000,0.3515,ACORN-E,Affluent
MAC000021,Std,2011-12-25 16:00:00.0000000,0.373,ACORN-E,Affluent
MAC000021,Std,2011-12-25 17:00:00.0000000,0.42600000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-25 18:00:00.0000000,0.3985,ACORN-E,Affluent
MAC000021,Std,2011-12-25 19:00:00.0000000,0.392,ACORN-E,Affluent
MAC000021,Std,2011-12-25 20:00:00.0000000,0.3895,ACORN-E,Affluent
MAC000021,Std,2011-12-25 21:00:00.0000000,0.4465,ACORN-E,Affluent
MAC000021,Std,2011-12-25 22:00:00.0000000,0.41800000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-25 23:00:00.0000000,0.3355,ACORN-E,Affluent
MAC000021,Std,2011-12-26 00:00:00.0000000,0.3395,ACORN-E,Affluent
MAC000021,Std,2011-12-26 01:00:00.0000000,0.363,ACORN-E,Affluent
MAC000021,Std,2011-12-26 02:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2011-12-26 03:00:00.0000000,0.36250000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-26 04:00:00.0000000,0.32899999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-26 05:00:00.0000000,0.33599999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-26 06:00:00.0000000,0.40449999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-26 07:00:00.0000000,0.4345,ACORN-E,Affluent
MAC000021,Std,2011-12-26 08:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-26 09:00:00.0000000,0.3405,ACORN-E,Affluent
MAC000021,Std,2011-12-26 10:00:00.0000000,0.3295,ACORN-E,Affluent
MAC000021,Std,2011-12-26 11:00:00.0000000,0.3685,ACORN-E,Affluent
MAC000021,Std,2011-12-26 12:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2011-12-26 13:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-26 14:00:00.0000000,0.327,ACORN-E,Affluent
MAC000021,Std,2011-12-26 15:00:00.0000000,0.34099999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-26 16:00:00.0000000,0.3285,ACORN-E,Affluent
MAC000021,Std,2011-12-26 17:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-26 18:00:00.0000000,0.42600000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-26 19:00:00.0000000,0.40800000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-26 20:00:00.0000000,0.33299999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-26 21:00:00.0000000,0.382,ACORN-E,Affluent
MAC000021,Std,2011-12-26 22:00:00.0000000,0.3985000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-26 23:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2011-12-27 00:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-27 01:00:00.0000000,0.3385,ACORN-E,Affluent
MAC000021,Std,2011-12-27 02:00:00.0000000,0.3645,ACORN-E,Affluent
MAC000021,Std,2011-12-27 03:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2011-12-27 04:00:00.0000000,0.36050000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-27 05:00:00.0000000,0.3775,ACORN-E,Affluent
MAC000021,Std,2011-12-27 06:00:00.0000000,0.3825,ACORN-E,Affluent
MAC000021,Std,2011-12-27 07:00:00.0000000,0.403,ACORN-E,Affluent
MAC000021,Std,2011-12-27 08:00:00.0000000,0.434,ACORN-E,Affluent
MAC000021,Std,2011-12-27 09:00:00.0000000,0.411,ACORN-E,Affluent
MAC000021,Std,2011-12-27 10:00:00.0000000,0.331,ACORN-E,Affluent
MAC000021,Std,2011-12-27 11:00:00.0000000,0.3365,ACORN-E,Affluent
MAC000021,Std,2011-12-27 12:00:00.0000000,0.35150000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-27 13:00:00.0000000,0.3835,ACORN-E,Affluent
MAC000021,Std,2011-12-27 14:00:00.0000000,0.3685,ACORN-E,Affluent
MAC000021,Std,2011-12-27 15:00:00.0000000,0.3365,ACORN-E,Affluent
MAC000021,Std,2011-12-27 16:00:00.0000000,0.3395,ACORN-E,Affluent
MAC000021,Std,2011-12-27 17:00:00.0000000,0.40900000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-27 18:00:00.0000000,0.4535,ACORN-E,Affluent
MAC000021,Std,2011-12-27 19:00:00.0000000,0.398,ACORN-E,Affluent
MAC000021,Std,2011-12-27 20:00:00.0000000,0.3945,ACORN-E,Affluent
MAC000021,Std,2011-12-27 21:00:00.0000000,0.3490000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-27 22:00:00.0000000,0.38749999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-27 23:00:00.0000000,0.4135,ACORN-E,Affluent
MAC000021,Std,2011-12-28 00:00:00.0000000,0.354,ACORN-E,Affluent
MAC000021,Std,2011-12-28 01:00:00.0000000,0.35350000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-28 02:00:00.0000000,0.38,ACORN-E,Affluent
MAC000021,Std,2011-12-28 03:00:00.0000000,0.353,ACORN-E,Affluent
MAC000021,Std,2011-12-28 04:00:00.0000000,0.3835,ACORN-E,Affluent
MAC000021,Std,2011-12-28 05:00:00.0000000,0.367,ACORN-E,Affluent
MAC000021,Std,2011-12-28 06:00:00.0000000,0.3945,ACORN-E,Affluent
MAC000021,Std,2011-12-28 07:00:00.0000000,0.3885,ACORN-E,Affluent
MAC000021,Std,2011-12-28 08:00:00.0000000,0.402,ACORN-E,Affluent
MAC000021,Std,2011-12-28 09:00:00.0000000,0.37850000000000006,ACORN-E,Affluent
MAC000021,Std,2011-12-28 10:00:00.0000000,0.3725,ACORN-E,Affluent
MAC000021,Std,2011-12-28 11:00:00.0000000,0.33799999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-28 12:00:00.0000000,0.329,ACORN-E,Affluent
MAC000021,Std,2011-12-28 13:00:00.0000000,0.34,ACORN-E,Affluent
MAC000021,Std,2011-12-28 14:00:00.0000000,0.391,ACORN-E,Affluent
MAC000021,Std,2011-12-28 15:00:00.0000000,0.363,ACORN-E,Affluent
MAC000021,Std,2011-12-28 16:00:00.0000000,0.3265,ACORN-E,Affluent
MAC000021,Std,2011-12-28 17:00:00.0000000,0.391,ACORN-E,Affluent
MAC000021,Std,2011-12-28 18:00:00.0000000,0.41500000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-28 19:00:00.0000000,0.4395,ACORN-E,Affluent
MAC000021,Std,2011-12-28 20:00:00.0000000,0.402,ACORN-E,Affluent
MAC000021,Std,2011-12-28 21:00:00.0000000,0.434,ACORN-E,Affluent
MAC000021,Std,2011-12-28 22:00:00.0000000,0.4215,ACORN-E,Affluent
MAC000021,Std,2011-12-28 23:00:00.0000000,0.36749999999999994,ACORN-E,Affluent
MAC000021,Std,2011-12-29 00:00:00.0000000,0.40049999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-29 01:00:00.0000000,0.38749999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-29 02:00:00.0000000,0.3485,ACORN-E,Affluent
MAC000021,Std,2011-12-29 03:00:00.0000000,0.37050000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-29 04:00:00.0000000,0.38000000000000006,ACORN-E,Affluent
MAC000021,Std,2011-12-29 05:00:00.0000000,0.34650000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-29 06:00:00.0000000,0.4335,ACORN-E,Affluent
MAC000021,Std,2011-12-29 07:00:00.0000000,0.45,ACORN-E,Affluent
MAC000021,Std,2011-12-29 08:00:00.0000000,0.399,ACORN-E,Affluent
MAC000021,Std,2011-12-29 09:00:00.0000000,0.396,ACORN-E,Affluent
MAC000021,Std,2011-12-29 10:00:00.0000000,0.36450000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-29 11:00:00.0000000,0.359,ACORN-E,Affluent
MAC000021,Std,2011-12-29 12:00:00.0000000,0.3875,ACORN-E,Affluent
MAC000021,Std,2011-12-29 13:00:00.0000000,0.3635,ACORN-E,Affluent
MAC000021,Std,2011-12-29 14:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2011-12-29 15:00:00.0000000,0.33099999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-29 16:00:00.0000000,0.36850000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-29 17:00:00.0000000,0.4265,ACORN-E,Affluent
MAC000021,Std,2011-12-29 18:00:00.0000000,0.406,ACORN-E,Affluent
MAC000021,Std,2011-12-29 19:00:00.0000000,0.42100000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-29 20:00:00.0000000,0.42500000000000004,ACORN-E,Affluent
MAC000021,Std,2011-12-29 21:00:00.0000000,0.402,ACORN-E,Affluent
MAC000021,Std,2011-12-29 22:00:00.0000000,0.4315,ACORN-E,Affluent
MAC000021,Std,2011-12-29 23:00:00.0000000,0.44700000000000006,ACORN-E,Affluent
MAC000021,Std,2011-12-30 00:00:00.0000000,0.34750000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-30 01:00:00.0000000,0.34850000000000003,ACORN-E,Affluent
MAC000021,Std,2011-12-30 02:00:00.0000000,0.382,ACORN-E,Affluent
MAC000021,Std,2011-12-30 03:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2011-12-30 04:00:00.0000000,0.3845,ACORN-E,Affluent
MAC000021,Std,2011-12-30 05:00:00.0000000,0.385,ACORN-E,Affluent
MAC000021,Std,2011-12-30 06:00:00.0000000,0.40049999999999997,ACORN-E,Affluent
MAC000021,Std,2011-12-30 07:00:00.0000000,0.4115,ACORN-E,Affluent
MAC000021,Std,2011-12-30 08:00:00.0000000,0.4355,ACORN-E,Affluent
MAC000021,Std,2011-12-30 09:00:00.0000000,0.3985,ACORN-E,Affluent
MAC000021,Std,2011-12-30 10:00:00.0000000,0.3805,ACORN-E,Affluent
MAC000021,Std,2011-12-30 11:00:00.0000000,0.386,ACORN-E,Affluent
MAC000021,Std,2011-12-30 12:00:00.0000000,0.44000000000000006,ACORN-E,Affluent
MAC000021,Std,2011-12-30 13:00:00.0000000,0.502,ACORN-E,Affluent
MAC000021,Std,2011-12-30 14:00:00.0000000,0.471,ACORN-E,Affluent
MAC000021,Std,2011-12-30 15:00:00.0000000,0.949,ACORN-E,Affluent
MAC000021,Std,2011-12-30 16:00:00.0000000,0.9505,ACORN-E,Affluent
MAC000021,Std,2011-12-30 17:00:00.0000000,0.8515,ACORN-E,Affluent
MAC000021,Std,2011-12-30 18:00:00.0000000,0.526,ACORN-E,Affluent
MAC000021,Std,2011-12-30 19:00:00.0000000,0.573,ACORN-E,Affluent
MAC000021,Std,2011-12-30 20:00:00.0000000,0.5589999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-30 21:00:00.0000000,0.567,ACORN-E,Affluent
MAC000021,Std,2011-12-30 22:00:00.0000000,0.5415,ACORN-E,Affluent
MAC000021,Std,2011-12-30 23:00:00.0000000,0.6025,ACORN-E,Affluent
MAC000021,Std,2011-12-31 00:00:00.0000000,0.5035000000000001,ACORN-E,Affluent
MAC000021,Std,2011-12-31 01:00:00.0000000,0.43400000000000005,ACORN-E,Affluent
MAC000021,Std,2011-12-31 02:00:00.0000000,0.3845,ACORN-E,Affluent
MAC000021,Std,2011-12-31 03:00:00.0000000,0.388,ACORN-E,Affluent
MAC000021,Std,2011-12-31 04:00:00.0000000,0.3865,ACORN-E,Affluent
MAC000021,Std,2011-12-31 05:00:00.0000000,0.3675,ACORN-E,Affluent
MAC000021,Std,2011-12-31 06:00:00.0000000,0.448,ACORN-E,Affluent
MAC000021,Std,2011-12-31 07:00:00.0000000,0.4665,ACORN-E,Affluent
MAC000021,Std,2011-12-31 08:00:00.0000000,1.1130000500000001,ACORN-E,Affluent
MAC000021,Std,2011-12-31 09:00:00.0000000,0.5985,ACORN-E,Affluent
MAC000021,Std,2011-12-31 10:00:00.0000000,0.44999999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-31 11:00:00.0000000,0.45099999999999996,ACORN-E,Affluent
MAC000021,Std,2011-12-31 12:00:00.0000000,0.485,ACORN-E,Affluent
MAC000021,Std,2011-12-31 13:00:00.0000000,0.794,ACORN-E,Affluent
MAC000021,Std,2011-12-31 14:00:00.0000000,1.1125,ACORN-E,Affluent
MAC000021,Std,2011-12-31 15:00:00.0000000,0.9199999999999999,ACORN-E,Affluent
MAC000021,Std,2011-12-31 16:00:00.0000000,0.9245,ACORN-E,Affluent
MAC000021,Std,2011-12-31 17:00:00.0000000,0.9125,ACORN-E,Affluent
MAC000021,Std,2011-12-31 18:00:00.0000000,1.209,ACORN-E,Affluent
MAC000021,Std,2011-12-31 19:00:00.0000000,1.14500005,ACORN-E,Affluent
MAC000021,Std,2011-12-31 20:00:00.0000000,0.9935,ACORN-E,Affluent
MAC000021,Std,2011-12-31 21:00:00.0000000,0.798,ACORN-E,Affluent
MAC000021,Std,2011-12-31 22:00:00.0000000,0.5125,ACORN-E,Affluent
MAC000021,Std,2011-12-31 23:00:00.0000000,0.49150000000000005,ACORN-E,Affluent
MAC000021,Std,2012-01-01 00:00:00.0000000,0.46199999999999997,ACORN-E,Affluent
MAC000021,Std,2012-01-01 01:00:00.0000000,0.507,ACORN-E,Affluent
MAC000021,Std,2012-01-01 02:00:00.0000000,0.493,ACORN-E,Affluent
MAC000021,Std,2012-01-01 03:00:00.0000000,0.36150000000000004,ACORN-E,Affluent
MAC000021,Std,2012-01-01 04:00:00.0000000,0.39,ACORN-E,Affluent
MAC000021,Std,2012-01-01 05:00:00.0000000,0.4025,ACORN-E,Affluent
MAC000021,Std,2012-01-01 06:00:00.0000000,0.4545,ACORN-E,Affluent
MAC000021,Std,2012-01-01 07:00:00.0000000,0.419,ACORN-E,Affluent
MAC000021,Std,2012-01-01 08:00:00.0000000,0.4265,ACORN-E,Affluent
MAC000021,Std,2012-01-01 09:00:00.0000000,0.4945,ACORN-E,Affluent
MAC000021,Std,2012-01-01 10:00:00.0000000,0.544,ACORN-E,Affluent
MAC000021,Std,2012-01-01 11:00:00.0000000,0.4605,ACORN-E,Affluent
MAC000021,Std,2012-01-01 12:00:00.0000000,0.4525,ACORN-E,Affluent
MAC000021,Std,2012-01-01 13:00:00.0000000,0.4355,ACORN-E,Affluent
MAC000021,Std,2012-01-01 14:00:00.0000000,0.5345,ACORN-E,Affluent
MAC000021,Std,2012-01-01 15:00:00.0000000,0.8885000000000001,ACORN-E,Affluent
MAC000021,Std,2012-01-01 16:00:00.0000000,0.605,ACORN-E,Affluent
MAC000021,Std,2012-01-01 17:00:00.0000000,0.6045,ACORN-E,Affluent
MAC000021,Std,2012-01-01 18:00:00.0000000,0.616,ACORN-E,Affluent
MAC000021,Std,2012-01-01 19:00:00.0000000,0.9369999999999999,ACORN-E,Affluent
MAC000021,Std,2012-01-01 20:00:00.0000000,1.0099999999999998,ACORN-E,Affluent
MAC000021,Std,2012-01-01 21:00:00.0000000,0.6965,ACORN-E,Affluent
MAC000021,Std,2012-01-01 22:00:00.0000000,0.7615000000000001,ACORN-E,Affluent
MAC000021,Std,2012-01-01 23:00:00.0000000,0.591,ACORN-E,Affluent
MAC000021,Std,2012-01-02 00:00:00.0000000,0.521,ACORN-E,Affluent
MAC000021,Std,2012-01-02 01:00:00.0000000,0.374,ACORN-E,Affluent
MAC000021,Std,2012-01-02 02:00:00.0000000,0.326,ACORN-E,Affluent
MAC000021,Std,2012-01-02 03:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2012-01-02 04:00:00.0000000,0.3785,ACORN-E,Affluent
MAC000021,Std,2012-01-02 05:00:00.0000000,0.3845,ACORN-E,Affluent
MAC000021,Std,2012-01-02 06:00:00.0000000,0.45599999999999996,ACORN-E,Affluent
MAC000021,Std,2012-01-02 07:00:00.0000000,0.41400000000000003,ACORN-E,Affluent
MAC000021,Std,2012-01-02 08:00:00.0000000,0.704,ACORN-E,Affluent
MAC000021,Std,2012-01-02 09:00:00.0000000,1.03900005,ACORN-E,Affluent
MAC000021,Std,2012-01-02 10:00:00.0000000,0.658,ACORN-E,Affluent
MAC000021,Std,2012-01-02 11:00:00.0000000,0.6615,ACORN-E,Affluent
MAC000021,Std,2012-01-02 12:00:00.0000000,0.353,ACORN-E,Affluent
MAC000021,Std,2012-01-02 13:00:00.0000000,0.39349999999999996,ACORN-E,Affluent
MAC000021,Std,2012-01-02 14:00:00.0000000,0.3795,ACORN-E,Affluent
MAC000021,Std,2012-01-02 15:00:00.0000000,0.381,ACORN-E,Affluent
MAC000021,Std,2012-01-02 16:00:00.0000000,0.378,ACORN-E,Affluent
MAC000021,Std,2012-01-02 17:00:00.0000000,0.425,ACORN-E,Affluent
MAC000021,Std,2012-01-02 18:00:00.0000000,0.3755,ACORN-E,Affluent
MAC000021,Std,2012-01-02 19:00:00.0000000,0.395,ACORN-E,Affluent
MAC000021,Std,2012-01-02 20:00:00.0000000,0.4735,ACORN-E,Affluent
